player_id,player_name,player_name_key,team_id,season,season_type,request_id,request_url,request_status,source_file,on_minutes,off_minutes,pts_per100_poss_on,pts_per100_poss_off,pts_per100_poss_on_off,assist_points_per100_poss_on,assist_points_per100_poss_off,assist_points_per100_poss_on_off,fta_per100_poss_on,fta_per100_poss_off,fta_per100_poss_on_off,turnovers_per100_poss_on,turnovers_per100_poss_off,turnovers_per100_poss_on_off,assists_per100_poss_on,assists_per100_poss_off,assists_per100_poss_on_off,ts_pct_on,ts_pct_off,ts_pct_on_off,efg_pct_on,efg_pct_off,efg_pct_on_off,fg3_pct_on,fg3_pct_off,fg3_pct_on_off,fg2_pct_on,fg2_pct_off,fg2_pct_on_off,usage_on,usage_off,usage_on_off,live_ball_turnover_pct_on,live_ball_turnover_pct_off,live_ball_turnover_pct_on_off,def_rebound_pct_on,def_rebound_pct_off,def_rebound_pct_on_off,off_rebound_pct_on,off_rebound_pct_off,off_rebound_pct_on_off,second_chance_points_pct_on,second_chance_points_pct_off,second_chance_points_pct_on_off,penalty_points_pct_on,penalty_points_pct_off,penalty_points_pct_on_off,penalty_off_poss_pct_on,penalty_off_poss_pct_off,penalty_off_poss_pct_on_off,avg2pt_shot_distance_on,avg2pt_shot_distance_off,avg2pt_shot_distance_on_off,avg3pt_shot_distance_on,avg3pt_shot_distance_off,avg3pt_shot_distance_on_off,shot_quality_avg_on,shot_quality_avg_off,shot_quality_avg_on_off,seconds_per_poss_off_on,seconds_per_poss_off_off,seconds_per_poss_off_on_off,seconds_per_poss_def_on,seconds_per_poss_def_off,seconds_per_poss_def_on_off,at_rim_frequency_on,at_rim_frequency_off,at_rim_frequency_on_off,at_rim_accuracy_on,at_rim_accuracy_off,at_rim_accuracy_on_off,at_rim_pct_assisted_on,at_rim_pct_assisted_off,at_rim_pct_assisted_on_off,arc3_frequency_on,arc3_frequency_off,arc3_frequency_on_off,arc3_accuracy_on,arc3_accuracy_off,arc3_accuracy_on_off,arc3_pct_assisted_on,arc3_pct_assisted_off,arc3_pct_assisted_on_off,corner3_frequency_on,corner3_frequency_off,corner3_frequency_on_off,corner3_accuracy_on,corner3_accuracy_off,corner3_accuracy_on_off,corner3_pct_assisted_on,corner3_pct_assisted_off,corner3_pct_assisted_on_off,shooting_fouls_drawn_pct_on,shooting_fouls_drawn_pct_off,shooting_fouls_drawn_pct_on_off,two_pt_shooting_fouls_drawn_pct_on,two_pt_shooting_fouls_drawn_pct_off,two_pt_shooting_fouls_drawn_pct_on_off,three_pt_shooting_fouls_drawn_pct_on,three_pt_shooting_fouls_drawn_pct_off,three_pt_shooting_fouls_drawn_pct_on_off,on_net_rating,off_net_rating,net_rating_diff,on_off_ortg_diff,on_off_drtg_diff,team_ts_diff,team_efg_diff,team_3pt_pct_diff,team_3pa_rate_diff,team_tov_pct_diff,team_ast_pct_diff,team_oreb_pct_diff,team_dreb_pct_diff,opp_ts_diff,opp_rim_rate_diff,opp_3pa_rate_diff,pace_diff,onoff_sample_flag,onoff_impact_score
1642793,Aziaha James,aziahajames,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1642793__ee15c865,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1642793,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1642793__ee15c865__results.csv,132.55,268.05,16.65,16.042,0.608,8.492,9.294,-0.803,3.889,3.809,0.08,2.344,2.849,-0.505,3.763,4.099,-0.335,0.421,0.427,-0.006,0.387,0.39,-0.004,0.194,0.272,-0.079,0.396,0.394,0.002,16.155,16.202,-0.047,0.47,0.518,-0.049,0.131,0.115,0.015,0.045,0.055,-0.01,0.112,0.13,-0.018,0.196,0.16,0.036,0.23,0.189,0.041,5.654,5.999,-0.345,18.839,22.552,-3.713,0.414,0.439,-0.025,14.142,14.365,-0.223,13.686,14.062,-0.376,0.225,0.251,-0.026,0.48,0.485,-0.005,0.448,0.483,-0.035,0.189,0.266,-0.077,0.177,0.272,-0.095,0.5,0.824,-0.325,0.027,0.05,-0.023,0.278,0.216,0.063,0.45,0.6,-0.15,0.097,0.092,0.005,0.128,0.129,-0.001,0.001,0.004,-0.002,,,,0.608,,-0.006,-0.004,-0.079,,-0.049,-0.335,-0.01,0.015,,,,-0.223,medium,48.29
1631090,Christyn Williams,christynwilliams,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1631090__4808e9fb,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1631090,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1631090__4808e9fb__results.csv,8.9,422.65,6.663,16.874,-10.21,3.627,9.083,-5.455,1.174,3.802,-2.627,1.443,2.956,-1.513,1.591,3.982,-2.392,0.202,0.452,-0.25,0.189,0.416,-0.226,0.071,0.257,-0.186,0.198,0.418,-0.22,8.485,16.531,-8.047,0.225,0.524,-0.299,0.07,0.122,-0.053,0.004,0.051,-0.047,0.025,0.124,-0.099,0.093,0.181,-0.088,0.118,0.202,-0.083,2.376,6.186,-3.81,7.733,21.332,-13.599,0.227,0.44,-0.214,7.725,14.246,-6.522,7.011,14.095,-7.084,0.175,0.25,-0.075,0.232,0.508,-0.277,0.163,0.494,-0.332,0.132,0.216,-0.085,0.071,0.253,-0.182,0.15,0.724,-0.574,0.011,0.053,-0.042,0.0,0.253,-0.253,0.0,0.65,-0.65,0.018,0.096,-0.078,0.03,0.133,-0.102,0.0,0.004,-0.004,,,,-10.21,,-0.25,-0.226,-0.186,,-0.299,-2.392,-0.047,-0.053,,,,-6.522,medium,0.0
1630096,DiJonai Carrington,dijonaicarrington,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630096,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630096__29806211__results.csv,95.4,314.65,11.533,17.107,-5.574,6.35,9.217,-2.866,2.682,3.931,-1.248,2.293,2.703,-0.41,2.741,4.07,-1.329,0.335,0.449,-0.114,0.31,0.413,-0.103,0.18,0.25,-0.07,0.316,0.413,-0.097,11.856,16.82,-4.964,0.384,0.544,-0.16,0.09,0.133,-0.043,0.038,0.049,-0.011,0.145,0.121,0.024,0.196,0.182,0.014,0.162,0.226,-0.063,4.961,6.46,-1.5,16.273,22.478,-6.205,0.343,0.46,-0.117,10.409,15.175,-4.766,9.662,14.891,-5.229,0.235,0.228,0.007,0.357,0.497,-0.141,0.373,0.461,-0.088,0.137,0.277,-0.14,0.161,0.248,-0.087,0.427,0.736,-0.309,0.058,0.049,0.009,0.187,0.211,-0.025,0.4,0.6,-0.2,0.082,0.093,-0.011,0.104,0.131,-0.026,0.002,0.004,-0.003,,,,-5.574,,-0.114,-0.103,-0.07,,-0.16,-1.329,-0.011,-0.043,,,,-4.766,medium,0.0
1641649,Diamond Miller,diamondmiller,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641649,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641649__3be97224__results.csv,38.15,386.15,11.979,16.568,-4.588,6.599,8.874,-2.275,2.179,3.75,-1.571,2.558,2.381,0.177,3.023,3.912,-0.889,0.291,0.457,-0.166,0.268,0.42,-0.152,0.159,0.254,-0.095,0.286,0.421,-0.135,12.711,15.795,-3.084,0.397,0.431,-0.034,0.088,0.157,-0.068,0.038,0.047,-0.008,0.098,0.111,-0.013,0.13,0.198,-0.069,0.171,0.204,-0.033,4.803,6.393,-1.59,16.983,21.244,-4.261,0.311,0.437,-0.126,10.264,15.202,-4.938,10.377,15.056,-4.68,0.141,0.227,-0.086,0.283,0.472,-0.189,0.219,0.504,-0.285,0.234,0.213,0.021,0.159,0.251,-0.092,0.425,0.748,-0.323,0.026,0.056,-0.03,0.083,0.248,-0.164,0.15,0.65,-0.5,0.043,0.094,-0.051,0.055,0.133,-0.077,0.0,0.004,-0.004,,,,-4.588,,-0.166,-0.152,-0.095,,-0.034,-0.889,-0.008,-0.068,,,,-4.938,medium,0.0
1641658,Grace Berger,graceberger,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641658__80d3c844,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641658,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641658__80d3c844__results.csv,80.4,333.15,15.09,17.593,-2.502,6.711,7.985,-1.274,4.012,3.884,0.128,2.151,3.126,-0.975,3.065,3.503,-0.438,0.325,0.469,-0.144,0.299,0.431,-0.132,0.138,0.307,-0.169,0.322,0.418,-0.095,15.614,17.011,-1.397,0.345,0.549,-0.204,0.11,0.117,-0.008,0.039,0.057,-0.017,0.098,0.133,-0.034,0.136,0.194,-0.058,0.172,0.227,-0.056,4.986,6.243,-1.258,16.239,22.607,-6.368,0.342,0.463,-0.121,12.056,15.021,-2.965,12.017,14.466,-2.449,0.224,0.243,-0.019,0.409,0.523,-0.114,0.382,0.488,-0.106,0.178,0.267,-0.089,0.146,0.307,-0.161,0.459,0.794,-0.334,0.032,0.048,-0.016,0.105,0.266,-0.161,0.25,0.6,-0.35,0.076,0.092,-0.017,0.104,0.125,-0.022,0.002,0.004,-0.002,,,,-2.502,,-0.144,-0.132,-0.169,,-0.204,-0.438,-0.017,-0.008,,,,-2.965,medium,0.0
1641650,Haley Jones,haleyjones,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641650__c09cf609,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641650,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641650__c09cf609__results.csv,107.1,299.8,16.499,16.798,-0.299,7.131,8.853,-1.722,3.377,4.063,-0.686,3.447,2.703,0.744,3.155,3.884,-0.729,0.4,0.452,-0.052,0.363,0.415,-0.052,0.138,0.267,-0.128,0.396,0.411,-0.014,17.02,16.539,0.481,0.45,0.541,-0.091,0.145,0.128,0.017,0.046,0.05,-0.004,0.07,0.135,-0.065,0.084,0.219,-0.135,0.141,0.249,-0.108,5.29,6.37,-1.08,16.098,22.503,-6.406,0.404,0.458,-0.055,12.391,15.229,-2.838,13.218,14.611,-1.393,0.236,0.236,0.0,0.434,0.507,-0.073,0.477,0.458,0.019,0.169,0.272,-0.102,0.133,0.263,-0.13,0.461,0.771,-0.31,0.052,0.048,0.004,0.132,0.246,-0.114,0.35,0.55,-0.2,0.081,0.099,-0.018,0.11,0.137,-0.028,0.004,0.004,0.0,,,,-0.299,,-0.052,-0.052,-0.128,,-0.091,-0.729,-0.004,0.017,,,,-2.838,medium,41.66
1642808,JJ Quinerly,jjquinerly,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1642808__eb977fb2,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1642808,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1642808__eb977fb2__results.csv,103.65,304.05,13.88,17.154,-3.275,6.562,8.58,-2.017,3.037,3.941,-0.904,2.307,2.767,-0.46,2.824,3.805,-0.981,0.372,0.439,-0.067,0.341,0.405,-0.064,0.186,0.225,-0.039,0.353,0.412,-0.058,13.463,17.167,-3.705,0.432,0.545,-0.113,0.106,0.139,-0.033,0.03,0.056,-0.026,0.074,0.137,-0.063,0.148,0.182,-0.034,0.188,0.207,-0.02,5.051,6.249,-1.197,17.721,21.144,-3.423,0.338,0.463,-0.125,10.686,15.269,-4.582,10.302,14.829,-4.527,0.202,0.246,-0.045,0.478,0.496,-0.017,0.433,0.468,-0.034,0.166,0.262,-0.097,0.192,0.225,-0.033,0.464,0.739,-0.275,0.024,0.057,-0.032,0.119,0.221,-0.102,0.25,0.6,-0.35,0.082,0.094,-0.012,0.107,0.13,-0.024,0.003,0.004,-0.001,,,,-3.275,,-0.067,-0.064,-0.039,,-0.113,-0.981,-0.026,-0.033,,,,-4.582,medium,0.0
1630097,Kaila Charles,kailacharles,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630097__2d6e5348,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630097,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630097__2d6e5348__results.csv,53.85,366.5,13.874,16.771,-2.897,7.543,8.96,-1.417,3.034,3.758,-0.724,2.304,2.674,-0.369,3.313,3.908,-0.595,0.372,0.449,-0.077,0.342,0.416,-0.075,0.166,0.255,-0.089,0.335,0.424,-0.089,12.312,16.69,-4.378,0.223,0.544,-0.32,0.081,0.129,-0.047,0.041,0.046,-0.006,0.124,0.12,0.004,0.23,0.188,0.042,0.199,0.211,-0.012,4.356,6.427,-2.071,13.63,22.547,-8.917,0.325,0.46,-0.135,10.228,14.848,-4.619,10.203,14.441,-4.238,0.254,0.237,0.017,0.414,0.517,-0.104,0.39,0.457,-0.067,0.124,0.262,-0.138,0.169,0.253,-0.084,0.397,0.787,-0.39,0.035,0.053,-0.018,0.154,0.237,-0.083,0.3,0.6,-0.3,0.067,0.09,-0.023,0.087,0.121,-0.034,0.008,0.003,0.005,,,,-2.897,,-0.077,-0.075,-0.089,,-0.32,-0.595,-0.006,-0.047,,,,-4.619,medium,0.0
1629574,Li Yueru,liyueru,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1629574__7a3b40f9,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1629574,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1629574__7a3b40f9__results.csv,88.25,323.4,16.214,16.53,-0.316,8.898,8.787,0.112,3.683,3.927,-0.244,2.119,2.842,-0.722,3.854,3.883,-0.029,0.41,0.432,-0.022,0.387,0.395,-0.008,0.143,0.256,-0.113,0.397,0.398,-0.001,14.285,16.785,-2.5,0.342,0.548,-0.206,0.102,0.126,-0.024,0.042,0.047,-0.005,0.097,0.122,-0.024,0.207,0.176,0.031,0.234,0.206,0.028,5.336,6.401,-1.065,15.029,22.522,-7.494,0.362,0.459,-0.097,11.844,14.768,-2.924,11.037,14.591,-3.555,0.17,0.242,-0.072,0.409,0.504,-0.095,0.393,0.462,-0.068,0.143,0.263,-0.12,0.122,0.255,-0.133,0.373,0.775,-0.402,0.03,0.052,-0.022,0.179,0.227,-0.048,0.35,0.6,-0.25,0.084,0.097,-0.013,0.101,0.133,-0.031,0.004,0.003,0.001,,,,-0.316,,-0.022,-0.008,-0.113,,-0.206,-0.029,-0.005,-0.024,,,,-2.924,medium,0.0
1642820,Liatu King,liatuking,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1642820__fadead6c,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1642820,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1642820__fadead6c__results.csv,3.2,429.8,6.611,17.499,-10.888,4.293,9.324,-5.032,0.67,4.13,-3.461,1.206,2.958,-1.752,1.762,4.112,-2.35,0.135,0.457,-0.322,0.129,0.419,-0.29,0.138,0.245,-0.107,0.1,0.422,-0.322,6.193,17.337,-11.144,0.1,0.572,-0.472,0.033,0.13,-0.097,0.012,0.047,-0.036,0.034,0.131,-0.097,0.0,0.198,-0.198,0.09,0.224,-0.134,1.625,6.315,-4.69,6.426,22.479,-16.052,0.119,0.465,-0.346,5.132,15.012,-9.88,4.626,14.711,-10.085,0.029,0.259,-0.23,0.075,0.535,-0.46,0.1,0.499,-0.399,0.096,0.277,-0.182,0.138,0.242,-0.105,0.2,0.783,-0.583,0.0,0.053,-0.053,0.0,0.249,-0.249,0.0,0.65,-0.65,0.017,0.1,-0.083,0.027,0.138,-0.111,0.0,0.004,-0.004,,,,-10.888,,-0.322,-0.29,-0.107,,-0.472,-2.35,-0.036,-0.097,,,,-9.88,medium,0.0
1630143,Luisa Geiselsöder,luisageiselsder,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630143__7aee6c80,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1630143,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1630143__7aee6c80__results.csv,123.6,279.3,14.961,17.114,-2.153,6.859,9.069,-2.21,3.838,4.046,-0.209,2.364,2.845,-0.481,2.881,4.056,-1.175,0.355,0.454,-0.099,0.317,0.417,-0.1,0.183,0.25,-0.067,0.327,0.421,-0.094,15.383,16.801,-1.418,0.49,0.526,-0.036,0.131,0.123,0.008,0.054,0.049,0.005,0.125,0.132,-0.007,0.133,0.204,-0.071,0.179,0.233,-0.054,5.263,6.181,-0.918,17.801,22.393,-4.592,0.362,0.462,-0.1,12.499,14.791,-2.293,11.555,14.675,-3.121,0.227,0.25,-0.023,0.421,0.489,-0.068,0.41,0.473,-0.064,0.174,0.258,-0.084,0.166,0.251,-0.085,0.482,0.794,-0.312,0.045,0.049,-0.004,0.198,0.246,-0.048,0.4,0.6,-0.2,0.093,0.098,-0.005,0.128,0.134,-0.006,0.002,0.005,-0.003,,,,-2.153,,-0.099,-0.1,-0.067,,-0.036,-1.175,0.005,0.008,,,,-2.293,medium,0.0
1641652,Maddy Siegrist,maddysiegrist,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641652__0fb172fa,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1641652,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1641652__0fb172fa__results.csv,140.2,258.2,16.254,16.513,-0.259,9.593,9.43,0.163,4.08,3.59,0.49,3.123,2.72,0.403,4.281,4.112,0.169,0.417,0.459,-0.041,0.373,0.429,-0.056,0.205,0.257,-0.052,0.381,0.399,-0.018,16.891,16.412,0.479,0.525,0.437,0.088,0.122,0.129,-0.007,0.046,0.045,0.0,0.12,0.097,0.023,0.206,0.166,0.039,0.217,0.227,-0.009,5.684,6.094,-0.41,21.373,21.205,0.167,0.44,0.439,0.001,13.548,15.036,-1.488,13.706,14.284,-0.578,0.248,0.235,0.013,0.507,0.47,0.038,0.429,0.483,-0.054,0.271,0.247,0.024,0.199,0.252,-0.054,0.688,0.677,0.012,0.053,0.033,0.02,0.208,0.18,0.028,0.5,0.45,0.05,0.1,0.085,0.014,0.142,0.112,0.03,0.006,0.003,0.003,,,,-0.259,,-0.041,-0.056,-0.052,,0.088,0.169,0.0,-0.007,,,,-1.488,medium,57.51
1628899,Myisha Hines-Allen,myishahinesallen,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1628899__ffa6154d,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1628899,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1628899__ffa6154d__results.csv,172.45,218.3,17.031,16.765,0.266,8.636,8.207,0.43,3.513,4.25,-0.737,2.863,2.629,0.234,3.897,3.533,0.364,0.483,0.402,0.081,0.449,0.364,0.085,0.287,0.2,0.087,0.443,0.373,0.07,16.096,17.232,-1.135,0.555,0.494,0.06,0.116,0.121,-0.005,0.045,0.046,-0.001,0.099,0.146,-0.048,0.225,0.156,0.069,0.205,0.273,-0.068,6.497,5.97,0.526,21.241,21.26,-0.019,0.437,0.44,-0.003,14.379,15.015,-0.636,13.841,14.699,-0.859,0.223,0.24,-0.017,0.527,0.469,0.058,0.493,0.424,0.069,0.214,0.275,-0.061,0.302,0.195,0.107,0.738,0.681,0.058,0.057,0.045,0.012,0.234,0.184,0.05,0.5,0.45,0.05,0.087,0.097,-0.01,0.119,0.133,-0.014,0.005,0.002,0.003,,,,0.266,,0.081,0.085,0.087,,0.06,0.364,-0.001,-0.005,,,,-0.636,medium,19.45
1631019,NaLyssa Smith,nalyssasmith,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1631019__539a53be,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1631019,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1631019__539a53be__results.csv,68.75,347.8,10.805,17.06,-6.254,8.397,9.04,-0.642,3.311,3.635,-0.324,2.19,2.771,-0.582,3.449,4.0,-0.55,0.307,0.449,-0.142,0.253,0.416,-0.163,0.125,0.26,-0.135,0.257,0.417,-0.16,11.169,16.876,-5.706,0.255,0.546,-0.291,0.096,0.126,-0.03,0.034,0.049,-0.015,0.104,0.116,-0.012,0.137,0.189,-0.053,0.152,0.224,-0.071,4.11,6.291,-2.181,14.818,22.565,-7.748,0.313,0.463,-0.15,10.411,14.863,-4.452,9.64,14.589,-4.949,0.15,0.244,-0.094,0.302,0.516,-0.214,0.316,0.461,-0.144,0.224,0.275,-0.051,0.118,0.263,-0.145,0.376,0.774,-0.398,0.033,0.052,-0.019,0.14,0.237,-0.097,0.25,0.6,-0.35,0.103,0.087,0.015,0.148,0.119,0.029,0.0,0.004,-0.004,,,,-6.254,,-0.142,-0.163,-0.135,,-0.291,-0.55,-0.015,-0.03,,,,-4.452,medium,0.0
1642784,Paige Bueckers,paigebueckers,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1642784__cbbb6550,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1642784,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1642784__cbbb6550__results.csv,237.85,136.55,15.909,16.577,-0.668,8.44,8.032,0.408,3.263,4.451,-1.189,2.573,2.938,-0.365,3.726,3.602,0.124,0.455,0.424,0.031,0.423,0.382,0.041,0.293,0.204,0.089,0.415,0.396,0.02,15.671,16.78,-1.109,0.506,0.462,0.044,0.131,0.12,0.01,0.056,0.044,0.013,0.117,0.146,-0.03,0.149,0.226,-0.077,0.163,0.283,-0.121,6.252,5.559,0.693,21.229,22.521,-1.292,0.443,0.44,0.003,14.783,14.526,0.257,14.392,14.251,0.142,0.247,0.262,-0.015,0.509,0.476,0.033,0.489,0.443,0.045,0.229,0.261,-0.032,0.29,0.193,0.097,0.832,0.629,0.203,0.06,0.038,0.023,0.237,0.24,-0.003,0.65,0.5,0.15,0.089,0.1,-0.01,0.125,0.132,-0.007,0.001,0.001,0.0,,,,-0.668,,0.031,0.041,0.089,,0.044,0.124,0.013,0.01,,,,0.257,medium,16.48
1642813,Serena Sundell,serenasundell,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1642813__e9f940ec,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1642813,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1642813__e9f940ec__results.csv,4.35,428.4,9.3,17.826,-8.526,4.432,9.536,-5.104,1.078,3.971,-2.893,0.984,2.716,-1.732,1.477,4.216,-2.739,0.188,0.477,-0.289,0.182,0.441,-0.26,0.042,0.284,-0.242,0.239,0.439,-0.2,9.54,17.25,-7.71,0.1,0.53,-0.43,0.061,0.133,-0.071,0.014,0.051,-0.037,0.124,0.122,0.002,0.062,0.195,-0.133,0.118,0.204,-0.086,2.346,6.719,-4.373,7.26,22.598,-15.338,0.214,0.462,-0.248,5.8,15.018,-9.218,6.358,14.579,-8.221,0.176,0.248,-0.071,0.208,0.513,-0.305,0.0,0.511,-0.511,0.119,0.226,-0.107,0.067,0.281,-0.214,0.1,0.832,-0.732,0.029,0.053,-0.024,0.0,0.253,-0.253,0.0,0.65,-0.65,0.014,0.096,-0.082,0.02,0.132,-0.112,0.0,0.004,-0.004,,,,-8.526,,-0.289,-0.26,-0.242,,-0.43,-2.739,-0.037,-0.071,,,,-9.218,medium,0.0
1629479,Teaira McCowan,teairamccowan,1611661321,2025,Regular Season,get-on-off__player_on_off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1629479__e5aa91f9,https://api.pbpstats.com/get-on-off/wnba/player?Season=2025&SeasonType=Regular+Season&TeamId=1611661321&PlayerId=1629479,200,data/pbpstats_jobs/wnba_on_off/normalized/get-on-off/player_on_off__get-on-off__season-2025__season_type-Regular_Season__team_id-1611661321__player_id-1629479__e5aa91f9__results.csv,39.8,384.05,11.338,18.004,-6.666,8.43,8.77,-0.34,2.562,3.949,-1.386,1.985,2.817,-0.832,3.717,3.861,-0.144,0.302,0.486,-0.183,0.275,0.449,-0.174,0.198,0.244,-0.046,0.245,0.454,-0.209,12.455,16.949,-4.495,0.416,0.55,-0.134,0.081,0.17,-0.089,0.026,0.056,-0.03,0.072,0.12,-0.048,0.171,0.2,-0.028,0.192,0.226,-0.034,6.004,6.053,-0.049,16.549,22.444,-5.895,0.351,0.464,-0.113,10.116,15.266,-5.151,10.262,14.648,-4.386,0.13,0.228,-0.098,0.253,0.513,-0.261,0.249,0.462,-0.214,0.205,0.274,-0.069,0.214,0.241,-0.027,0.504,0.785,-0.28,0.062,0.061,0.0,0.104,0.256,-0.152,0.15,0.65,-0.5,0.047,0.096,-0.049,0.068,0.141,-0.073,0.007,0.003,0.004,,,,-6.666,,-0.183,-0.174,-0.046,,-0.134,-0.144,-0.03,-0.089,,,,-5.151,medium,0.0
